time;V(/VoutN)1;V(/VoutP)1;V(/BiasOut)1;a
0,829493;-0,665159;0,63295;0,0412728;
0,829503;-0,665304;0,633132;0,0413137;
0,829513;-0,665419;0,633283;0,0413525;
0,829523;-0,665502;0,633404;0,0413893;
0,829533;-0,665554;0,633493;0,041424;
0,829543;-0,665575;0,633552;0,0414567;
0,829553;-0,665565;0,63358;0,0414874;
0,829563;-0,665523;0,633578;0,041516;
0,829573;-0,66545;0,633544;0,0415425;
0,829583;-0,665345;0,63348;0,041567;
0,829593;-0,66521;0,633385;0,0415894;
0,829603;-0,665043;0,633259;0,0416098;
0,829613;-0,664845;0,633102;0,0416281;
0,829623;-0,664616;0,632915;0,0416444;
0,829633;-0,664355;0,632696;0,0416586;
0,829643;-0,664064;0,632447;0,0416707;
0,829653;-0,663741;0,632168;0,0416808;
0,829663;-0,663387;0,631857;0,0416889;
0,829673;-0,663001;0,631516;0,0416949;
0,829683;-0,662585;0,631144;0,0416988;
0,829693;-0,662137;0,630742;0,0417006;
0,829703;-0,661659;0,630309;0,0417005;
0,829713;-0,661149;0,629845;0,0416982;
0,829723;-0,660608;0,629351;0,0416939;
0,829733;-0,660037;0,628826;0,0416875;
0,829743;-0,659434;0,62827;0,0416791;
0,829753;-0,6588;0,627684;0,0416687;
0,829763;-0,658135;0,627067;0,0416562;
0,829773;-0,65744;0,62642;0,0416416;
0,829783;-0,656713;0,625743;0,041625;
0,829793;-0,655956;0,625035;0,0416063;
0,829803;-0,655168;0,624297;0,0415856;
0,829813;-0,654349;0,623528;0,0415628;
0,829823;-0,653499;0,622729;0,041538;
0,829833;-0,652619;0,6219;0,0415111;
0,829843;-0,651708;0,62104;0,0414822;
0,829853;-0,650767;0,62015;0,0414513;
0,829863;-0,649794;0,619231;0,0414183;
0,829873;-0,648792;0,618281;0,0413833;
0,829883;-0,647759;0,617301;0,0413463;
0,829893;-0,646695;0,616291;0,0413072;
0,829903;-0,645601;0,615251;0,0412661;
0,829913;-0,644477;0,614181;0,0412229;
0,829923;-0,643323;0,613081;0,0411778;
0,829933;-0,642138;0,611951;0,0411306;
0,829943;-0,640923;0,610792;0,0410814;
0,829953;-0,639678;0,609603;0,0410302;
0,829963;-0,638404;0,608384;0,0409769;
0,829973;-0,637099;0,607136;0,0409217;
0,829983;-0,635764;0,605858;0,0408644;
0,829993;-0,634399;0,604551;0,0408051;
0,830003;-0,633005;0,603214;0,0407439;
0,830013;-0,631581;0,601848;0,0406806;
0,830023;-0,630127;0,600452;0,0406153;
0,830033;-0,628644;0,599028;0,0405481;
0,830043;-0,627131;0,597574;0,0404789;
0,830053;-0,625589;0,596091;0,0404076;
0,830063;-0,624017;0,59458;0,0403344;
0,830073;-0,622416;0,593039;0,0402592;
0,830083;-0,620786;0,591469;0,0401821;
0,830093;-0,619127;0,589871;0,0401029;
0,830103;-0,617439;0,588244;0,0400219;
0,830113;-0,615721;0,586588;0,0399388;
0,830123;-0,613975;0,584904;0,0398538;
0,830133;-0,6122;0,583191;0,0397668;
0,830143;-0,610397;0,58145;0,0396779;
0,830153;-0,608565;0,579681;0,0395871;
0,830163;-0,606704;0,577883;0,0394943;
0,830173;-0,604814;0,576058;0,0393996;
0,830183;-0,602897;0,574204;0,0393029;
0,830193;-0,600951;0,572322;0,0392043;
0,830203;-0,598977;0,570412;0,0391038;
0,830213;-0,596975;0,568475;0,0390014;
0,830223;-0,594945;0,56651;0,0388971;
0,830233;-0,592887;0,564517;0,0387909;
0,830243;-0,590801;0,562497;0,0386828;
0,830253;-0,588687;0,56045;0,0385728;
0,830263;-0,586546;0,558375;0,0384609;
0,830273;-0,584378;0,556273;0,0383471;
0,830283;-0,582182;0,554143;0,0382315;
0,830293;-0,579959;0,551987;0,038114;
0,830303;-0,577708;0,549804;0,0379946;
0,830313;-0,575431;0,547594;0,0378734;
0,830323;-0,573126;0,545358;0,0377503;
0,830333;-0,570795;0,543095;0,0376254;
0,830343;-0,568437;0,540805;0,0374986;
0,830353;-0,566052;0,538489;0,03737;
0,830363;-0,563641;0,536147;0,0372396;
0,830373;-0,561204;0,533778;0,0371074;
0,830383;-0,55874;0,531384;0,0369733;
0,830393;-0,55625;0,528964;0,0368375;
0,830403;-0,553734;0,526518;0,0366998;
0,830413;-0,551192;0,524046;0,0365604;
0,830423;-0,548624;0,521549;0,0364192;
0,830433;-0,546031;0,519026;0,0362762;
0,830443;-0,543412;0,516478;0,0361314;
0,830453;-0,540767;0,513904;0,0359849;
0,830463;-0,538098;0,511306;0,0358366;
0,830473;-0,535403;0,508683;0,0356866;
0,830483;-0,532683;0,506034;0,0355348;
0,830493;-0,529938;0,503361;0,0353813;
0,830503;-0,527168;0,500664;0,0352261;
0,830513;-0,524374;0,497942;0,0350691;
0,830523;-0,521555;0,495196;0,0349105;
0,830533;-0,518712;0,492425;0,0347501;
0,830543;-0,515845;0,489631;0,0345881;
0,830553;-0,512953;0,486813;0,0344244;
0,830563;-0,510038;0,48397;0,034259;
0,830573;-0,507098;0,481105;0,0340919;
0,830583;-0,504135;0,478215;0,0339232;
0,830593;-0,501149;0,475303;0,0337528;
0,830603;-0,498139;0,472367;0,0335808;
0,830613;-0,495105;0,469408;0,0334071;
0,830623;-0,492049;0,466426;0,0332318;
0,830633;-0,48897;0,463421;0,0330549;
0,830643;-0,485868;0,460393;0,0328764;
0,830653;-0,482743;0,457343;0,0326963;
0,830663;-0,479595;0,454271;0,0325146;
0,830673;-0,476426;0,451176;0,0323314;
0,830683;-0,473234;0,44806;0,0321465;
0,830693;-0,47002;0,444921;0,0319601;
0,830703;-0,466784;0,441761;0,0317721;
0,830713;-0,463526;0,438579;0,0315826;
0,830723;-0,460247;0,435375;0,0313916;
0,830733;-0,456946;0,43215;0,031199;
0,830743;-0,453624;0,428904;0,031005;
0,830753;-0,45028;0,425637;0,0308094;
0,830763;-0,446916;0,422349;0,0306123;
0,830773;-0,443531;0,419041;0,0304137;
0,830783;-0,440125;0,415711;0,0302137;
0,830793;-0,436699;0,412362;0,0300122;
0,830803;-0,433253;0,408992;0,0298092;
0,830813;-0,429786;0,405602;0,0296048;
0,830823;-0,426299;0,402192;0,0293989;
0,830833;-0,422793;0,398763;0,0291917;
0,830843;-0,419267;0,395314;0,028983;
0,830853;-0,415721;0,391845;0,0287729;
0,830863;-0,412156;0,388358;0,0285614;
0,830873;-0,408572;0,384851;0,0283485;
0,830883;-0,404969;0,381325;0,0281343;
0,830893;-0,401347;0,377781;0,0279187;
0,830903;-0,397706;0,374217;0,0277017;
0,830913;-0,394047;0,370636;0,0274834;
0,830923;-0,39037;0,367036;0,0272638;
0,830933;-0,386674;0,363418;0,0270428;
0,830943;-0,382961;0,359783;0,0268206;
0,830953;-0,37923;0,356129;0,026597;
0,830963;-0,375481;0,352458;0,0263721;
0,830973;-0,371715;0,34877;0,026146;
0,830983;-0,367932;0,345065;0,0259186;
0,830993;-0,364131;0,341342;0,02569;
0,831003;-0,360314;0,337603;0,0254601;
0,831013;-0,35648;0,333847;0,025229;
0,831023;-0,35263;0,330074;0,0249967;
0,831033;-0,348763;0,326285;0,0247631;
0,831043;-0,34488;0,32248;0,0245284;
0,831053;-0,340981;0,31866;0,0242924;
0,831063;-0,337067;0,314823;0,0240553;
0,831073;-0,333136;0,310971;0,0238171;
0,831083;-0,329191;0,307103;0,0235777;
0,831093;-0,32523;0,30322;0,0233371;
0,831103;-0,321254;0,299323;0,0230954;
0,831113;-0,317264;0,29541;0,0228527;
0,831123;-0,313259;0,291483;0,0226088;
0,831133;-0,309239;0,287541;0,0223638;
0,831143;-0,305205;0,283585;0,0221177;
0,831153;-0,301157;0,279615;0,0218706;
0,831163;-0,297096;0,275631;0,0216224;
0,831173;-0,29302;0,271633;0,0213732;
0,831183;-0,288931;0,267622;0,0211229;
0,831193;-0,284829;0,263598;0,0208717;
0,831203;-0,280714;0,25956;0,0206194;
0,831213;-0,276586;0,25551;0,0203661;
0,831223;-0,272445;0,251446;0,0201119;
0,831233;-0,268292;0,24737;0,0198567;
0,831243;-0,264127;0,243282;0,0196005;
0,831253;-0,259949;0,239182;0,0193434;
0,831263;-0,25576;0,23507;0,0190854;
0,831273;-0,251558;0,230946;0,0188264;
0,831283;-0,247346;0,22681;0,0185665;
0,831293;-0,243122;0,222663;0,0183058;
0,831303;-0,238887;0,218505;0,0180442;
0,831313;-0,234641;0,214336;0,0177817;
0,831323;-0,230384;0,210156;0,0175183;
0,831333;-0,226117;0,205965;0,0172541;
0,831343;-0,22184;0,201764;0,0169891;
0,831353;-0,217553;0,197553;0,0167233;
0,831363;-0,213256;0,193332;0,0164566;
0,831373;-0,208949;0,189102;0,0161892;
0,831383;-0,204632;0,184861;0,015921;
0,831393;-0,200307;0,180612;0,0156521;
0,831403;-0,195972;0,176353;0,0153824;
0,831413;-0,191629;0,172085;0,0151119;
0,831423;-0,187277;0,167808;0,0148408;
0,831433;-0,182916;0,163523;0,0145689;
0,831443;-0,178548;0,15923;0,0142963;
0,831453;-0,174171;0,154928;0,0140231;
0,831463;-0,169787;0,150619;0,0137492;
0,831473;-0,165395;0,146301;0,0134746;
0,831483;-0,160995;0,141977;0,0131994;
0,831493;-0,156589;0,137645;0,0129236;
0,831503;-0,152175;0,133305;0,0126471;
0,831513;-0,147755;0,128959;0,0123701;
0,831523;-0,143328;0,124606;0,0120924;
0,831533;-0,138895;0,120247;0,0118142;
0,831543;-0,134456;0,115882;0,0115354;
0,831553;-0,130011;0,11151;0,0112561;
0,831563;-0,12556;0,107132;0,0109762;
0,831573;-0,121104;0,102749;0,0106959;
0,831583;-0,116643;0,0983606;0,010415;
0,831593;-0,112176;0,0939667;0,0101336;
0,831603;-0,107705;0,0895679;0,00985178;
0,831613;-0,103229;0,0851642;0,00956947;
0,831623;-0,0987487;0,0807559;0,00928671;
0,831633;-0,0942642;0,0763433;0,00900351;
0,831643;-0,0897758;0,0719264;0,00871989;
0,831653;-0,0852836;0,0675056;0,00843586;
0,831663;-0,0807878;0,063081;0,00815143;
0,831673;-0,0762888;0,0586529;0,00786663;
0,831683;-0,0717866;0,0542214;0,00758146;
0,831693;-0,0672816;0,0497868;0,00729594;
0,831703;-0,0627738;0,0453493;0,00701007;
0,831713;-0,0582636;0,0409091;0,00672389;
0,831723;-0,0537511;0,0364664;0,00643739;
0,831733;-0,0492367;0,0320214;0,00615059;
0,831743;-0,0447204;0,0275744;0,00586352;
0,831753;-0,0402024;0,0231255;0,00557617;
0,831763;-0,0356832;0,018675;0,00528857;
0,831773;-0,0311627;0,014223;0,00500073;
0,831783;-0,0266413;0,00976985;0,00471266;
0,831793;-0,0221191;0,00531567;0,00442438;
0,831803;-0,0175965;0,00086071;0,0041359;
0,831813;-0,0130735;-0,00359483;0,00384724;
0,831823;-0,00855042;-0,00805073;0,00355841;
0,831833;-0,00402748;-0,0125068;0,00326942;
0,831843;0,000495118;-0,0169628;0,00298029;
0,831853;0,00501716;-0,0214185;0,00269103;
0,831863;0,00953842;-0,0258737;0,00240166;
0,831873;0,0140587;-0,0303283;0,00211219;
0,831883;0,0185778;-0,0347819;0,00182263;
0,831893;0,0230954;-0,0392344;0,00153301;
0,831903;0,0276114;-0,0436855;0,00124332;
0,831913;0,0321255;-0,0481351;0,000953597;
0,831923;0,0366376;-0,052583;0,000663842;
0,831933;0,0411474;-0,0570288;0,000374073;
0,831943;0,0456547;-0,0614725;8,43E-05;
0,831953;0,0501593;-0,0659138;-0,000205452;
0,831963;0,0546609;-0,0703524;-0,000495179;
0,831973;0,0591594;-0,0747883;-0,000784864;
0,831983;0,0636545;-0,0792211;-0,00107449;
0,831993;0,0681461;-0,0836506;-0,00136405;
0,832003;0,0726339;-0,0880767;-0,00165352;
0,832013;0,0771176;-0,0924991;-0,0019429;
0,832023;0,0815972;-0,0969176;-0,00223216;
0,832033;0,0860723;-0,101332;-0,00252129;
0,832043;0,0905427;-0,105742;-0,00281029;
0,832053;0,0950083;-0,110148;-0,00309912;
0,832063;0,0994688;-0,114549;-0,00338779;
0,832073;0,103924;-0,118945;-0,00367628;
0,832083;0,108374;-0,123336;-0,00396456;
0,832093;0,112818;-0,127721;-0,00425264;
0,832103;0,117256;-0,132101;-0,00454048;
0,832113;0,121688;-0,136475;-0,00482809;
0,832123;0,126113;-0,140843;-0,00511545;
0,832133;0,130533;-0,145205;-0,00540253;
0,832143;0,134945;-0,149561;-0,00568934;
0,832153;0,13935;-0,15391;-0,00597585;
0,832163;0,143748;-0,158252;-0,00626205;
0,832173;0,148139;-0,162587;-0,00654792;
0,832183;0,152522;-0,166915;-0,00683346;
0,832193;0,156897;-0,171235;-0,00711864;
0,832203;0,161265;-0,175548;-0,00740346;
0,832213;0,165623;-0,179853;-0,0076879;
0,832223;0,169974;-0,18415;-0,00797194;
0,832233;0,174316;-0,188438;-0,00825558;
0,832243;0,178649;-0,192718;-0,0085388;
0,832253;0,182973;-0,19699;-0,00882158;
0,832263;0,187288;-0,201253;-0,00910391;
0,832273;0,191593;-0,205506;-0,00938578;
0,832283;0,195888;-0,20975;-0,00966717;
0,832293;0,200174;-0,213985;-0,00994807;
0,832303;0,204449;-0,21821;-0,0102285;
0,832313;0,208715;-0,222425;-0,0105084;
0,832323;0,212969;-0,226631;-0,0107877;
0,832333;0,217213;-0,230825;-0,0110665;
0,832343;0,221446;-0,23501;-0,0113447;
0,832353;0,225668;-0,239183;-0,0116224;
0,832363;0,229879;-0,243346;-0,0118995;
0,832373;0,234078;-0,247498;-0,012176;
0,832383;0,238266;-0,251638;-0,0124519;
0,832393;0,242441;-0,255767;-0,0127271;
0,832403;0,246604;-0,259884;-0,0130017;
0,832413;0,250755;-0,26399;-0,0132757;
0,832423;0,254894;-0,268083;-0,013549;
0,832433;0,25902;-0,272164;-0,0138216;
0,832443;0,263133;-0,276233;-0,0140935;
0,832453;0,267233;-0,280288;-0,0143647;
0,832463;0,271319;-0,284331;-0,0146352;
0,832473;0,275392;-0,288361;-0,014905;
0,832483;0,279451;-0,292378;-0,015174;
0,832493;0,283497;-0,296381;-0,0154422;
0,832503;0,287528;-0,300371;-0,0157097;
0,832513;0,291545;-0,304347;-0,0159764;
0,832523;0,295548;-0,308309;-0,0162423;
0,832533;0,299536;-0,312257;-0,0165074;
0,832543;0,303509;-0,31619;-0,0167716;
0,832553;0,307467;-0,320109;-0,0170351;
0,832563;0,31141;-0,324013;-0,0172976;
0,832573;0,315337;-0,327902;-0,0175593;
0,832583;0,319249;-0,331776;-0,0178202;
0,832593;0,323145;-0,335634;-0,0180801;
0,832603;0,327025;-0,339477;-0,0183392;
0,832613;0,330889;-0,343305;-0,0185973;
0,832623;0,334737;-0,347116;-0,0188545;
0,832633;0,338568;-0,350912;-0,0191108;
0,832643;0,342382;-0,354691;-0,0193661;
0,832653;0,34618;-0,358454;-0,0196204;
0,832663;0,34996;-0,362201;-0,0198738;
0,832673;0,353723;-0,36593;-0,0201262;
0,832683;0,357469;-0,369643;-0,0203776;
0,832693;0,361197;-0,373338;-0,020628;
0,832703;0,364907;-0,377016;-0,0208773;
0,832713;0,3686;-0,380677;-0,0211256;
0,832723;0,372274;-0,38432;-0,0213729;
0,832733;0,37593;-0,387945;-0,0216191;
0,832743;0,379567;-0,391553;-0,0218642;
0,832753;0,383186;-0,395142;-0,0221082;
0,832763;0,386786;-0,398713;-0,0223512;
0,832773;0,390366;-0,402265;-0,022593;
0,832783;0,393928;-0,405798;-0,0228337;
0,832793;0,39747;-0,409313;-0,0230733;
0,832803;0,400993;-0,412809;-0,0233117;
0,832813;0,404496;-0,416285;-0,023549;
0,832823;0,407979;-0,419743;-0,0237851;
0,832833;0,411443;-0,42318;-0,02402;
0,832843;0,414886;-0,426598;-0,0242538;
0,832853;0,418308;-0,429996;-0,0244863;
0,832863;0,42171;-0,433374;-0,0247176;
0,832873;0,425092;-0,436732;-0,0249477;
0,832883;0,428452;-0,44007;-0,0251766;
0,832893;0,431792;-0,443387;-0,0254042;
0,832903;0,43511;-0,446684;-0,0256305;
0,832913;0,438407;-0,44996;-0,0258556;
0,832923;0,441683;-0,453214;-0,0260794;
0,832933;0,444937;-0,456448;-0,0263019;
0,832943;0,448169;-0,45966;-0,0265231;
0,832953;0,451379;-0,462851;-0,026743;
0,832963;0,454568;-0,466021;-0,0269616;
0,832973;0,457734;-0,469169;-0,0271788;
0,832983;0,460877;-0,472294;-0,0273947;
0,832993;0,463998;-0,475398;-0,0276092;
0,833003;0,467096;-0,47848;-0,0278224;
0,833013;0,470172;-0,481539;-0,0280342;
0,833023;0,473224;-0,484576;-0,0282446;
0,833033;0,476253;-0,48759;-0,0284536;
0,833043;0,479259;-0,490582;-0,0286612;
0,833053;0,482242;-0,49355;-0,0288674;
0,833063;0,485201;-0,496496;-0,0290721;
0,833073;0,488136;-0,499418;-0,0292755;
0,833083;0,491047;-0,502317;-0,0294773;
0,833093;0,493935;-0,505193;-0,0296777;
0,833103;0,496798;-0,508045;-0,0298767;
0,833113;0,499637;-0,510873;-0,0300741;
0,833123;0,502451;-0,513677;-0,0302701;
0,833133;0,505241;-0,516458;-0,0304646;
0,833143;0,508007;-0,519214;-0,0306576;
0,833153;0,510747;-0,521946;-0,030849;
0,833163;0,513463;-0,524654;-0,0310389;
0,833173;0,516154;-0,527337;-0,0312273;
0,833183;0,518819;-0,529995;-0,0314142;
0,833193;0,521459;-0,532629;-0,0315995;
0,833203;0,524074;-0,535238;-0,0317832;
0,833213;0,526663;-0,537821;-0,0319654;
0,833223;0,529226;-0,54038;-0,032146;
0,833233;0,531763;-0,542913;-0,032325;
0,833243;0,534275;-0,545421;-0,0325024;
0,833253;0,53676;-0,547903;-0,0326782;
0,833263;0,53922;-0,55036;-0,0328524;
0,833273;0,541653;-0,552791;-0,033025;
0,833283;0,544059;-0,555196;-0,0331959;
0,833293;0,546439;-0,557575;-0,0333652;
0,833303;0,548793;-0,559929;-0,0335328;
0,833313;0,55112;-0,562255;-0,0336988;
0,833323;0,553419;-0,564556;-0,0338631;
0,833333;0,555692;-0,56683;-0,0340258;
0,833343;0,557938;-0,569078;-0,0341868;
0,833353;0,560157;-0,571298;-0,034346;
0,833363;0,562348;-0,573493;-0,0345036;
0,833373;0,564512;-0,57566;-0,0346595;
0,833383;0,566648;-0,5778;-0,0348137;
0,833393;0,568757;-0,579913;-0,0349661;
0,833403;0,570838;-0,582;-0,0351168;
0,833413;0,572891;-0,584058;-0,0352658;
0,833423;0,574917;-0,58609;-0,0354131;
0,833433;0,576914;-0,588094;-0,0355586;
0,833443;0,578883;-0,59007;-0,0357023;
0,833453;0,580824;-0,592019;-0,0358443;
0,833463;0,582737;-0,59394;-0,0359845;
0,833473;0,584621;-0,595834;-0,036123;
0,833483;0,586477;-0,597699;-0,0362596;
0,833493;0,588305;-0,599536;-0,0363945;
0,833503;0,590104;-0,601346;-0,0365275;
0,833513;0,591874;-0,603127;-0,0366588;
0,833523;0,593615;-0,604879;-0,0367883;
0,833533;0,595327;-0,606604;-0,0369159;
0,833543;0,59701;-0,6083;-0,0370417;
0,833553;0,598665;-0,609967;-0,0371657;
0,833563;0,60029;-0,611606;-0,0372878;
0,833573;0,601886;-0,613216;-0,0374082;
0,833583;0,603452;-0,614798;-0,0375266;
0,833593;0,60499;-0,61635;-0,0376432;
0,833603;0,606497;-0,617874;-0,037758;
0,833613;0,607976;-0,619369;-0,0378709;
0,833623;0,609424;-0,620834;-0,0379819;
0,833633;0,610844;-0,622271;-0,038091;
0,833643;0,612233;-0,623678;-0,0381983;
0,833653;0,613593;-0,625056;-0,0383037;
0,833663;0,614922;-0,626405;-0,0384072;
0,833673;0,616222;-0,627724;-0,0385088;
0,833683;0,617492;-0,629014;-0,0386085;
0,833693;0,618732;-0,630275;-0,0387062;
0,833703;0,619941;-0,631506;-0,0388021;
0,833713;0,621121;-0,632707;-0,0388961;
0,833723;0,62227;-0,633879;-0,0389881;
0,833733;0,62339;-0,63502;-0,0390782;
0,833743;0,624478;-0,636132;-0,0391664;
0,833753;0,625537;-0,637215;-0,0392527;
0,833763;0,626565;-0,638267;-0,039337;
0,833773;0,627562;-0,639289;-0,0394194;
0,833783;0,628529;-0,640281;-0,0394998;
0,833793;0,629466;-0,641244;-0,0395783;
0,833803;0,630371;-0,642176;-0,0396548;
0,833813;0,631247;-0,643078;-0,0397293;
0,833823;0,632091;-0,64395;-0,039802;
0,833833;0,632905;-0,644792;-0,0398726;
0,833843;0,633688;-0,645603;-0,0399413;
0,833853;0,63444;-0,646384;-0,040008;
0,833863;0,635161;-0,647135;-0,0400727;
0,833873;0,635852;-0,647855;-0,0401354;
0,833883;0,636511;-0,648545;-0,0401962;
0,833893;0,63714;-0,649205;-0,040255;
0,833903;0,637738;-0,649834;-0,0403118;
0,833913;0,638304;-0,650432;-0,0403666;
0,833923;0,63884;-0,651;-0,0404194;
0,833933;0,639344;-0,651538;-0,0404702;
0,833943;0,639818;-0,652045;-0,040519;
0,833953;0,64026;-0,652521;-0,0405658;
0,833963;0,640671;-0,652967;-0,0406106;
0,833973;0,641051;-0,653382;-0,0406534;
0,833983;0,6414;-0,653766;-0,0406942;
0,833993;0,641718;-0,65412;-0,040733;
0,834003;0,642005;-0,654442;-0,0407698;
0,834013;0,64226;-0,654735;-0,0408045;
0,834023;0,642484;-0,654996;-0,0408373;
0,834033;0,642677;-0,655227;-0,040868;
0,834043;0,642839;-0,655427;-0,0408967;
0,834053;0,642969;-0,655596;-0,0409234;
0,834063;0,643068;-0,655734;-0,040948;
0,834073;0,643136;-0,655842;-0,0409707;
0,834083;0,643173;-0,655919;-0,0409913;
0,834093;0,643178;-0,655965;-0,0410099;
0,834103;0,643152;-0,65598;-0,0410265;
0,834113;0,643095;-0,655964;-0,041041;
0,834123;0,643007;-0,655918;-0,0410535;
0,834133;0,642887;-0,655841;-0,041064;
0,834143;0,642736;-0,655733;-0,0410724;
0,834153;0,642554;-0,655594;-0,0410789;
0,834163;0,64234;-0,655425;-0,0410832;
0,834173;0,642096;-0,655225;-0,0410856;
0,834183;0,64182;-0,654994;-0,0410859;
0,834193;0,641513;-0,654732;-0,0410842;
0,834203;0,641175;-0,654439;-0,0410805;
0,834213;0,640805;-0,654116;-0,0410747;
0,834223;0,640405;-0,653762;-0,0410669;
0,834233;0,639973;-0,653377;-0,0410571;
0,834243;0,639511;-0,652962;-0,0410453;
0,834253;0,639017;-0,652516;-0,0410314;
0,834263;0,638492;-0,65204;-0,0410155;
0,834273;0,637936;-0,651532;-0,0409975;
0,834283;0,637349;-0,650995;-0,0409776;
0,834293;0,636731;-0,650426;-0,0409556;
0,834303;0,636082;-0,649827;-0,0409315;
0,834313;0,635402;-0,649198;-0,0409055;
0,834323;0,634691;-0,648538;-0,0408774;
0,834333;0,63395;-0,647848;-0,0408473;
0,834343;0,633178;-0,647127;-0,0408152;
0,834353;0,632374;-0,646376;-0,0407811;
0,834363;0,63154;-0,645595;-0,0407449;
0,834373;0,630676;-0,644783;-0,0407067;
0,834383;0,62978;-0,643941;-0,0406666;
0,834393;0,628855;-0,643069;-0,0406244;
0,834403;0,627898;-0,642166;-0,0405801;
0,834413;0,626911;-0,641234;-0,0405339;
0,834423;0,625894;-0,640271;-0,0404857;
0,834433;0,624846;-0,639279;-0,0404355;
0,834443;0,623767;-0,638256;-0,0403832;
0,834453;0,622659;-0,637203;-0,040329;
0,834463;0,62152;-0,636121;-0,0402728;
0,834473;0,62035;-0,635009;-0,0402146;
0,834483;0,619151;-0,633867;-0,0401543;
0,834493;0,617922;-0,632695;-0,0400921;
0,834503;0,616662;-0,631493;-0,0400279;
0,834513;0,615372;-0,630262;-0,0399618;
0,834523;0,614053;-0,629001;-0,0398936;
0,834533;0,612704;-0,627711;-0,0398235;
0,834543;0,611325;-0,626391;-0,0397514;
0,834553;0,609916;-0,625042;-0,0396773;
0,834563;0,608477;-0,623664;-0,0396012;
0,834573;0,607009;-0,622256;-0,0395232;
0,834583;0,605511;-0,620819;-0,0394433;
0,834593;0,603984;-0,619353;-0,0393613;
0,834603;0,602428;-0,617858;-0,0392775;
0,834613;0,600842;-0,616334;-0,0391916;
0,834623;0,599227;-0,614781;-0,0391039;
0,834633;0,597582;-0,6132;-0,0390142;
0,834643;0,595909;-0,611589;-0,0389225;
0,834653;0,594207;-0,60995;-0,0388289;
0,834663;0,592475;-0,608282;-0,0387334;
0,834673;0,590715;-0,606586;-0,038636;
0,834683;0,588926;-0,604861;-0,0385367;
0,834693;0,587109;-0,603108;-0,0384354;
0,834703;0,585263;-0,601327;-0,0383322;
0,834713;0,583388;-0,599517;-0,0382272;
0,834723;0,581485;-0,59768;-0,0381202;
0,834733;0,579554;-0,595814;-0,0380113;
0,834743;0,577594;-0,593921;-0,0379006;
0,834753;0,575606;-0,591999;-0,037788;
0,834763;0,573591;-0,59005;-0,0376735;
0,834773;0,571547;-0,588073;-0,0375571;
0,834783;0,569475;-0,586069;-0,0374388;
0,834793;0,567376;-0,584037;-0,0373187;
0,834803;0,565249;-0,581978;-0,0371967;
0,834813;0,563095;-0,579892;-0,0370729;
0,834823;0,560913;-0,577778;-0,0369473;
0,834833;0,558704;-0,575638;-0,0368198;
0,834843;0,556467;-0,57347;-0,0366904;
0,834853;0,554204;-0,571276;-0,0365593;
0,834863;0,551913;-0,569054;-0,0364263;
0,834873;0,549596;-0,566807;-0,0362915;
0,834883;0,547251;-0,564532;-0,0361549;
0,834893;0,544881;-0,562231;-0,0360165;
0,834903;0,542483;-0,559904;-0,0358763;
0,834913;0,540059;-0,557551;-0,0357344;
0,834923;0,537609;-0,555172;-0,0355906;
0,834933;0,535132;-0,552766;-0,0354451;
0,834943;0,53263;-0,550335;-0,0352978;
0,834953;0,530101;-0,547878;-0,0351487;
0,834963;0,527547;-0,545395;-0,0349979;
