time;V(/VoutN)1;V(/VoutP)1;
0,877378;-0,15202;-0,242076;
0,877478;-0,105385;-0,284729;
0,877578;-0,0589685;-0,326745;
0,877678;-0,0129716;-0,367901;
0,877778;0,0324084;-0,40798;
0,877878;0,0769772;-0,446766;
0,877978;0,120545;-0,484053;
0,878078;0,162928;-0,519639;
0,878178;0,203947;-0,553328;
0,878278;0,243432;-0,584936;
0,878378;0,281218;-0,614286;
0,878478;0,317153;-0,641213;
0,878578;0,351089;-0,665562;
0,878678;0,382892;-0,687189;
0,878778;0,412437;-0,705965;
0,878878;0,43961;-0,721773;
0,878978;0,464309;-0,734508;
0,879078;0,486444;-0,744083;
0,879178;0,505939;-0,750424;
0,879278;0,522728;-0,753471;
0,879378;0,53676;-0,75318;
0,879478;0,547997;-0,749525;
0,879578;0,556416;-0,742493;
0,879678;0,562005;-0,732089;
0,879778;0,564766;-0,718333;
0,879878;0,564717;-0,70126;
0,879978;0,561888;-0,680923;
0,880078;0,556321;-0,657389;
0,880178;0,548073;-0,63074;
0,880278;0,537213;-0,601075;
0,880378;0,523823;-0,568504;
0,880478;0,507996;-0,533154;
0,880578;0,489838;-0,495165;
0,880678;0,469463;-0,454688;
0,880778;0,447;-0,411888;
0,880878;0,422583;-0,366939;
0,880963;0,400592;-0,327521;
0,881017;0,38585;-0,301552;
0,881065;0,372155;-0,277708;
0,881123;0,355639;-0,249269;
0,881223;0,325661;-0,198405;
0,881323;0,294433;-0,146285;
0,881423;0,262135;-0,0931332;
0,881523;0,228946;-0,0391741;
0,881623;0,195052;0,015359;
0,881723;0,16064;0,0702339;
0,881823;0,125902;0,125213;
0,881923;0,0910277;0,180059;
0,882023;0,0562089;0,234536;
0,882123;0,0216356;0,288407;
0,882223;-0,0125029;0,341438;
0,882323;-0,0460209;0,393401;
0,882423;-0,0787356;0,444068;
0,882523;-0,110469;0,49322;
0,882623;-0,141049;0,540644;
0,882723;-0,170307;0,586133;
0,882823;-0,198086;0,62949;
0,882923;-0,224233;0,670527;
0,883023;-0,248605;0,709067;
0,883123;-0,271067;0,744944;
0,883223;-0,291495;0,778003;
0,883323;-0,309777;0,808102;
0,883423;-0,325809;0,835113;
0,883523;-0,339499;0,858922;
0,883623;-0,35077;0,879428;
0,883723;-0,359553;0,896547;
0,883823;-0,365796;0,910209;
0,883923;-0,369457;0,92036;
0,884023;-0,370509;0,926962;
0,884123;-0,368936;0,929992;
0,884223;-0,364738;0,929445;
0,884323;-0,357928;0,925332;
0,884423;-0,348531;0,917677;
0,884523;-0,336585;0,906524;
0,884623;-0,322144;0,891932;
0,884723;-0,305272;0,873972;
0,884823;-0,286047;0,852736;
0,884923;-0,264558;0,828325;
0,885023;-0,240907;0,800858;
0,885123;-0,215207;0,770466;
0,885223;-0,18758;0,737293;
0,885323;-0,158161;0,701497;
0,885423;-0,127092;0,663246;
0,885523;-0,094525;0,622719;
0,885623;-0,0606204;0,580104;
0,885723;-0,0255452;0,535601;
0,885823;0,010527;0,489415;
0,885923;0,0474167;0,441761;
0,886023;0,0849398;0,392856;
0,886123;0,122908;0,342927;
0,886223;0,16113;0,292201;
0,886323;0,199414;0,24091;
0,886423;0,237564;0,189287;
0,886523;0,275385;0,137567;
0,886623;0,312685;0,0859831;
0,886723;0,349271;0,0347674;
0,886823;0,384952;-0,0158503;
0,886923;0,419544;-0,0656441;
0,887023;0,452865;-0,114393;
0,887123;0,484737;-0,161881;
0,887223;0,514991;-0,207899;
0,887323;0,543464;-0,252247;
0,887423;0,57;-0,294733;
0,887523;0,594452;-0,335173;
0,887623;0,616683;-0,373395;
0,887723;0,636565;-0,409239;
0,887823;0,653981;-0,442555;
0,887923;0,668825;-0,473207;
0,888023;0,681003;-0,501072;
0,888123;0,690433;-0,526041;
0,888223;0,697044;-0,548019;
0,888323;0,700782;-0,566926;
0,888423;0,701602;-0,582698;
0,888523;0,699474;-0,595284;
0,888623;0,694383;-0,604652;
0,888723;0,686325;-0,610783;
0,888823;0,675313;-0,613676;
0,888923;0,661371;-0,613343;
0,889023;0,644537;-0,609815;
0,889123;0,624864;-0,603136;
0,889223;0,602418;-0,593367;
0,889323;0,577277;-0,580584;
0,889423;0,549531;-0,564876;
0,889456;0,539792;-0,55905;
0,889493;0,528617;-0,552197;
0,889531;0,516586;-0,544636;
0,889608;0,49147;-0,52832;
0,88969;0,463262;-0,509268;
0,88978;0,43086;-0,48661;
0,88988;0,392699;-0,45906;
0,88998;0,35265;-0,429329;
0,89008;0,310877;-0,39759;
0,89018;0,267547;-0,364023;
0,89028;0,222839;-0,32882;
0,89038;0,176936;-0,292177;
0,89048;0,130028;-0,2543;
0,89058;0,0823093;-0,215398;
0,89068;0,0339783;-0,175686;
0,89078;-0,0147632;-0,135384;
0,89088;-0,0637116;-0,0947128;
0,89098;-0,112662;-0,0538954;
0,89108;-0,161408;-0,0131552;
0,89118;-0,209747;0,0272851;
0,89128;-0,257475;0,0672045;
0,89138;-0,304392;0,106385;
0,89148;-0,3503;0,144612;
0,89158;-0,395008;0,181676;
0,89168;-0,438328;0,217374;
0,89178;-0,48008;0,25151;
0,89188;-0,52009;0,283895;
0,89198;-0,558191;0,314349;
0,89208;-0,594226;0,342703;
0,89218;-0,628047;0,368797;
0,89228;-0,659515;0,392483;
0,89238;-0,688504;0,413627;
0,89248;-0,714897;0,432103;
0,89258;-0,738589;0,447803;
0,89268;-0,759488;0,460631;
0,89278;-0,777515;0,470506;
0,89288;-0,792602;0,47736;
0,89298;-0,804697;0,481143;
0,89308;-0,81376;0,481818;
0,89318;-0,819765;0,479365;
0,89328;-0,822699;0,473779;
0,89338;-0,822565;0,465071;
0,89348;-0,819377;0,453268;
0,89358;-0,813166;0,438412;
0,89368;-0,803974;0,42056;
0,89378;-0,791857;0,399786;
0,89388;-0,776885;0,376177;
0,89398;-0,75914;0,349834;
0,89408;-0,738717;0,320875;
0,89418;-0,715721;0,289429;
0,89428;-0,690272;0,255637;
0,89438;-0,662497;0,219654;
0,89448;-0,632536;0,181645;
0,89458;-0,600536;0,141786;
0,89468;-0,566655;0,100265;
0,89478;-0,531058;0,0572741;
0,89488;-0,493918;0,0130177;
0,89498;-0,455414;-0,0322949;
0,89508;-0,415729;-0,0784481;
0,89518;-0,375054;-0,125221;
0,89528;-0,333582;-0,172389;
0,89538;-0,291507;-0,219726;
0,89548;-0,249029;-0,267001;
0,89558;-0,206345;-0,313985;
0,89568;-0,163655;-0,360449;
0,89578;-0,121158;-0,406165;
0,89588;-0,0790476;-0,450908;
0,89598;-0,037519;-0,494457;
0,89608;0,00323843;-0,536595;
0,89618;0,0430396;-0,577111;
0,89628;0,0817048;-0,615803;
0,89638;0,119061;-0,652473;
0,89648;0,154941;-0,686935;
0,89658;0,189187;-0,719011;
0,89668;0,221649;-0,748534;
0,89678;0,252187;-0,775349;
0,89688;0,28067;-0,799312;
0,89698;0,306978;-0,820294;
0,89708;0,331003;-0,838175;
0,89718;0,352648;-0,852854;
0,89728;0,371827;-0,864242;
0,89738;0,388469;-0,872266;
0,89748;0,402514;-0,876866;
0,89758;0,413915;-0,878002;
0,89768;0,422639;-0,875645;
0,89778;0,428667;-0,869786;
0,89788;0,431991;-0,860429;
0,89798;0,43262;-0,847598;
0,89808;0,430574;-0,831328;
0,89818;0,425886;-0,811673;
0,89828;0,418605;-0,788704;
0,89838;0,40879;-0,762503;
0,89848;0,396513;-0,733171;
0,89858;0,38186;-0,700821;
0,89868;0,364927;-0,665581;
0,89878;0,345822;-0,627592;
0,89888;0,324664;-0,587009;
0,89898;0,301581;-0,543997;
0,89908;0,276712;-0,498733;
0,89918;0,250204;-0,451407;
0,89928;0,222212;-0,402213;
0,89938;0,192898;-0,35136;
0,89948;0,162432;-0,29906;
0,89958;0,130989;-0,245534;
0,89968;0,0987473;-0,191008;
0,89978;0,0658913;-0,135713;
0,89988;0,0326074;-0,0798835;
0,89998;-0,000915811;-0,0237561;
0,90008;-0,0344886;0,0324309;
0,90018;-0,0679208;0,0884389;
0,900245;-0,0894645;0,124598;
0,900304;-0,108886;0,157264;
0,900382;-0,134288;0,200119;
0,900482;-0,166153;0,25415;
0,900582;-0,19713;0,307065;
0,900682;-0,227041;0,358636;
0,900782;-0,255715;0,408649;
0,900882;-0,282985;0,456893;
0,900982;-0,308693;0,503166;
0,901082;-0,332687;0,547277;
0,901182;-0,354825;0,589042;
0,901282;-0,374972;0,62829;
0,901382;-0,393006;0,664861;
0,901482;-0,408813;0,698608;
0,901582;-0,422291;0,729396;
0,901682;-0,433348;0,757106;
0,901782;-0,441907;0,781629;
0,901882;-0,447901;0,802875;
0,901982;-0,451276;0,820768;
0,902082;-0,451992;0,835246;
0,902182;-0,450021;0,846263;
0,902282;-0,44535;0,853792;
0,902382;-0,437978;0,857818;
0,902482;-0,427918;0,858344;
0,902582;-0,415197;0,85539;
0,902682;-0,399854;0,84899;
0,902782;-0,381943;0,839195;
0,902882;-0,36153;0,826071;
0,902982;-0,338694;0,8097;
0,903082;-0,313525;0,790178;
0,903182;-0,286127;0,767615;
0,903282;-0,256614;0,742136;
0,903382;-0,225111;0,713877;
0,903482;-0,191753;0,682989;
0,903582;-0,156687;0,649633;
0,903682;-0,120065;0,613982;
0,903782;-0,0820515;0,576219;
0,903882;-0,0428152;0,536534;
0,903982;-0,00253295;0,49513;
0,904082;0,0386125;0,452212;
0,904182;0,0804337;0,407994;
0,904282;0,122739;0,362697;
0,904382;0,165333;0,316543;
0,904482;0,208019;0,269759;
0,904582;0,250599;0,222574;
0,904682;0,292873;0,175216;
0,904782;0,334643;0,127917;
0,904882;0,375713;0,0809038;
0,904982;0,415886;0,0344029;
0,905082;0,454973;-0,011363;
0,905182;0,492787;-0,0561758;
0,905282;0,529145;-0,0998226;
0,905382;0,563872;-0,142097;
0,905482;0,596799;-0,182801;
0,905582;0,627765;-0,221743;
0,905682;0,656617;-0,258743;
0,905782;0,683211;-0,29363;
0,905882;0,707413;-0,326245;
0,905982;0,729101;-0,356438;
0,906082;0,748162;-0,384074;
0,906182;0,764495;-0,409032;
0,906282;0,778013;-0,431201;
0,906382;0,788639;-0,450488;
0,906482;0,796311;-0,466813;
0,906582;0,800979;-0,48011;
0,906682;0,802608;-0,49033;
0,906782;0,801174;-0,497438;
0,906882;0,796669;-0,501417;
0,906982;0,789098;-0,502262;
0,907082;0,778481;-0,499988;
0,907182;0,764851;-0,494622;
0,907282;0,748254;-0,486209;
0,907382;0,728751;-0,474808;
0,907482;0,706414;-0,460494;
0,907582;0,68133;-0,443355;
0,907682;0,653597;-0,423494;
0,907782;0,623325;-0,401029;
0,907882;0,590637;-0,376089;
0,907982;0,555666;-0,348815;
0,908082;0,518556;-0,319363;
0,908182;0,479458;-0,287897;
0,908282;0,438535;-0,254592;
0,908382;0,395957;-0,219632;
0,908482;0,351901;-0,18321;
0,908582;0,306553;-0,145526;
0,908682;0,260101;-0,106787;
0,908782;0,21274;-0,0672046;
0,908882;0,16467;-0,0269952;
0,908982;0,116091;0,0136213;
0,909082;0,0672088;0,0544228;
0,909182;0,018227;0,0951863;
0,909282;-0,0306488;0,135688;
0,909382;-0,079214;0,175707;
0,909482;-0,127266;0,215021;
0,909582;-0,174604;0,253415;
0,909682;-0,221032;0,290675;
0,909782;-0,266358;0,326593;
0,909882;-0,310395;0,36097;
0,909982;-0,352962;0,393611;
0,910082;-0,393886;0,424329;
0,910182;-0,433001;0,45295;
0,910282;-0,47015;0,479306;
0,910382;-0,505186;0,503242;
0,910482;-0,537971;0,524614;
0,910582;-0,568377;0,543291;
0,910682;-0,596288;0,559153;
0,910782;-0,621602;0,572097;
0,910853;-0,637927;0,579457;
0,910905;-0,649076;0,583896;
0,91096;-0,65994;0,587637;
0,911004;-0,668171;0,589992;
0,911051;-0,676127;0,591773;
0,911144;-0,690175;0,593274;
0,911244;-0,702498;0,591792;
0,911344;-0,711874;0,587077;
0,911444;-0,718286;0,579122;
0,911544;-0,721732;0,567939;
0,911644;-0,72222;0,553556;
0,911744;-0,719775;0,536014;
0,911844;-0,714433;0,515371;
0,911944;-0,706247;0,491702;
0,912044;-0,695278;0,465094;
0,912144;-0,681604;0,435651;
0,912244;-0,665314;0,403489;
0,912344;-0,646509;0,36874;
0,912444;-0,6253;0,331546;
0,912544;-0,60181;0,292063;
0,912644;-0,576173;0,25046;
0,912744;-0,548532;0,206914;
0,912844;-0,519038;0,161613;
0,912944;-0,487851;0,114755;
0,913044;-0,455139;0,0665453;
0,913144;-0,421074;0,0171964;
0,913244;-0,385838;-0,0330727;
0,913344;-0,349613;-0,0840381;
0,913444;-0,312587;-0,135471;
0,913544;-0,274953;-0,187142;
0,913644;-0,236904;-0,238816;
0,913744;-0,198633;-0,290259;
0,913844;-0,160335;-0,341239;
0,913944;-0,122205;-0,391522;
0,914044;-0,0844346;-0,440878;
0,914144;-0,047213;-0,489082;
0,914244;-0,0107266;-0,53591;
0,914344;0,0248429;-0,581148;
0,914444;0,0593192;-0,624586;
0,914544;0,0925319;-0,666021;
0,914644;0,124318;-0,705262;
0,914744;0,154521;-0,742123;
0,914844;0,182995;-0,776432;
0,914944;0,209602;-0,808028;
0,915044;0,234213;-0,83676;
0,915144;0,256711;-0,862491;
0,915244;0,27699;-0,885097;
0,915344;0,294954;-0,904469;
0,915444;0,31052;-0,920511;
0,915544;0,323618;-0,933144;
0,915644;0,33419;-0,942302;
0,915744;0,342191;-0,947935;
0,915844;0,347589;-0,950012;
0,915944;0,350365;-0,948513;
0,916044;0,350515;-0,943439;
0,916144;0,348047;-0,934805;
0,916244;0,342982;-0,922641;
0,916344;0,335357;-0,906995;
0,916444;0,325218;-0,887929;
0,916544;0,312628;-0,865523;
0,916644;0,297659;-0,83987;
0,916744;0,280397;-0,811077;
0,916844;0,260941;-0,779268;
0,916944;0,239398;-0,744578;
0,917044;0,215888;-0,707157;
0,917144;0,190541;-0,667165;
0,917244;0,163496;-0,624775;
0,917344;0,134902;-0,580171;
0,917444;0,104914;-0,533547;
0,917544;0,0736954;-0,485104;
0,917644;0,041417;-0,435053;
0,917744;0,00825421;-0,383611;
0,917844;-0,0256122;-0,331001;
0,917944;-0,0599978;-0,277453;
0,918044;-0,0947148;-0,223197;
0,918144;-0,129573;-0,16847;
0,918244;-0,164383;-0,113507;
0,918344;-0,198951;-0,058547;
0,918444;-0,233089;-0,00382587;
0,918544;-0,266605;0,0504209;
0,918644;-0,299316;0,103961;
0,918744;-0,331036;0,156565;
0,918844;-0,361587;0,208009;
0,918944;-0,390796;0,258076;
0,919044;-0,418496;0,306555;
0,919144;-0,444525;0,353241;
0,919244;-0,468731;0,397941;
0,919344;-0,49097;0,44047;
0,919444;-0,511106;0,480654;
0,919544;-0,529014;0,518331;
0,919644;-0,54458;0,553349;
0,919744;-0,557698;0,585572;
0,919792;-0,563131;0,600097;
0,91984;-0,567907;0,613765;
0,919894;-0,572629;0,628522;
0,919994;-0,57924;0,653227;
0,920094;-0,583136;0,674763;
0,920194;-0,584266;0,693057;
0,920294;-0,582598;0,708052;
0,920394;-0,578107;0,719705;
0,920494;-0,570788;0,727991;
0,920594;-0,560644;0,732899;
0,920694;-0,547695;0,734436;
0,920794;-0,531974;0,732622;
0,920894;-0,513527;0,727497;
0,920994;-0,492413;0,719112;
0,921094;-0,468704;0,707537;
0,921194;-0,442486;0,692854;
0,921294;-0,413857;0,675162;
0,921394;-0,382924;0,654573;
0,921494;-0,34981;0,631212;
0,921594;-0,314644;0,605218;
0,921694;-0,277569;0,57674;
0,921794;-0,238736;0,545941;
0,921894;-0,198305;0,512994;
0,921994;-0,156444;0,47808;
0,922094;-0,113329;0,44139;
0,922194;-0,0691416;0,403125;
0,922294;-0,0240694;0,363488;
0,922394;0,0216949;0,322693;
0,922494;0,0679547;0,280957;
0,922594;0,114511;0,238499;
0,922694;0,161161;0,195544;
0,922794;0,207703;0,152316;
0,922894;0,253934;0,109042;
0,922994;0,299652;0,0659466;
0,923094;0,344657;0,0232535;
0,923194;0,38875;-0,0188161;
0,923294;0,431738;-0,0600451;
0,923394;0,47343;-0,100221;
0,923494;0,513643;-0,139137;
0,923594;0,552199;-0,176594;
0,923694;0,588926;-0,212399;
0,923794;0,623662;-0,246369;
0,923894;0,656252;-0,278331;
0,923994;0,68655;-0,308121;
0,924094;0,714423;-0,335587;
0,924194;0,739746;-0,36059;
0,924294;0,762405;-0,383002;
0,924394;0,7823;-0,40271;
0,924494;0,799342;-0,419612;
0,924594;0,813454;-0,433623;
0,924694;0,824573;-0,444672;
0,924794;0,83265;-0,452704;
0,924894;0,837648;-0,457676;
0,924994;0,839545;-0,459564;
0,925094;0,838332;-0,458358;
0,925194;0,834016;-0,454065;
0,925294;0,826614;-0,446707;
0,925394;0,816161;-0,43632;
0,925494;0,802702;-0,422958;
0,925594;0,786298;-0,406688;
0,925694;0,767023;-0,387593;
0,925794;0,744962;-0,365771;
0,925894;0,720213;-0,341333;
0,925994;0,692888;-0,314402;
0,926094;0,663108;-0,285117;
0,926194;0,631005;-0,253626;
0,926294;0,596722;-0,220091;
0,926394;0,560413;-0,184683;
0,926494;0,522237;-0,147583;
0,926594;0,482364;-0,108982;
0,926694;0,440972;-0,0690769;
0,926794;0,398241;-0,028074;
0,926894;0,354362;0,0138158;
0,926994;0,309528;0,0563762;
0,927094;0,263935;0,0993868;
0,927194;0,217783;0,142625;
0,927294;0,171275;0,185864;
0,927394;0,124612;0,22888;
0,927494;0,0779985;0,271447;
0,927594;0,0316355;0,313341;
0,927694;-0,0142766;0,354341;
0,927794;-0,0595407;0,394229;
0,927894;-0,103963;0,432791;
0,927994;-0,147355;0,469821;
0,928094;-0,189533;0,505118;
0,928194;-0,23032;0,53849;
0,928294;-0,269546;0,569751;
0,928394;-0,307049;0,598727;
0,928494;-0,342675;0,625255;
0,928594;-0,376282;0,649181;
0,928694;-0,407734;0,670364;
0,928794;-0,43691;0,688676;
0,928894;-0,463697;0,704003;
0,928994;-0,487995;0,716242;
0,929094;-0,509716;0,725309;
0,929194;-0,528785;0,73113;
0,929294;-0,545139;0,733649;
0,929394;-0,55873;0,732826;
0,929494;-0,569521;0,728636;
0,929594;-0,577491;0,721068;
0,929694;-0,58263;0,71013;
0,929794;-0,584944;0,695844;
0,929894;-0,584452;0,678249;
0,929994;-0,581185;0,6574;
0,930094;-0,575188;0,633366;
0,930194;-0,566521;0,606231;
0,930294;-0,555254;0,576097;
0,930394;-0,54147;0,543076;
0,930494;-0,525266;0,507298;
0,930594;-0,506748;0,468904;
0,930694;-0,486033;0,428047;
0,930765;-0,470042;0,397597;
0,93081;-0,459523;0,377975;
0,930852;-0,449184;0,358958;
0,930895;-0,438301;0,339196;
0,930948;-0,424581;0,314611;
0,931048;-0,397194;0,266455;
0,931148;-0,368262;0,216671;
0,931248;-0,337955;0,165472;
0,931348;-0,306443;0,113072;
0,931448;-0,273904;0,0596972;
0,931548;-0,240521;0,00557264;
0,931648;-0,20648;-0,0490681;
0,931748;-0,171969;-0,103991;
0,931848;-0,137179;-0,158959;
0,931948;-0,1023;-0,213735;
0,932048;-0,0675252;-0,268082;
0,932148;-0,0330431;-0,321765;
0,932248;0,000957423;-0,374551;
0,932348;0,0342914;-0,42621;
0,932448;0,066777;-0,476518;
0,932548;0,0982377;-0,525258;
0,932648;0,128502;-0,572216;
0,932748;0,157405;-0,61719;
0,932848;0,184789;-0,659983;
0,932948;0,210505;-0,700412;
0,933048;0,234411;-0,738301;
0,933148;0,256376;-0,773486;
0,933248;0,276277;-0,805817;
0,933348;0,294005;-0,835155;
0,933448;0,309459;-0,861375;
0,933548;0,322551;-0,884366;
0,933648;0,333204;-0,904032;
0,933748;0,341357;-0,920292;
0,933848;0,346957;-0,93308;
0,933948;0,349967;-0,942346;
0,934048;0,350363;-0,948055;
0,934148;0,348133;-0,95019;
0,934248;0,343279;-0,948749;
0,934348;0,335819;-0,943746;
0,934448;0,325779;-0,935211;
0,934548;0,313204;-0,923192;
0,934648;0,298148;-0,907749;
0,934748;0,280679;-0,88896;
0,934848;0,260879;-0,866919;
0,934948;0,238839;-0,841732;
0,935048;0,214664;-0,81352;
0,935148;0,18847;-0,782418;
0,935248;0,160381;-0,748574;
0,935348;0,130535;-0,712147;
0,935448;0,0990771;-0,673309;
0,935548;0,0661602;-0,632241;
0,935648;0,0319468;-0,589135;
0,935748;-0,00339451;-0,544191;
0,935848;-0,0396883;-0,497618;
0,935948;-0,076754;-0,44963;
0,936048;-0,114406;-0,400447;
0,936148;-0,152456;-0,350297;
0,936248;-0,190712;-0,299408;
0,936348;-0,22898;-0,248012;
0,936448;-0,267066;-0,196343;
0,936548;-0,304775;-0,144635;
0,936648;-0,341914;-0,0931214;
0,936748;-0,378291;-0,042034;
0,936848;-0,413718;0,00839862;
0,936948;-0,448008;0,0579514;
0,937048;-0,480983;0,106404;
0,937148;-0,512466;0,153544;
0,937248;-0,542289;0,199163;
0,937348;-0,570292;0,243062;
0,937448;-0,59632;0,285053;
0,937548;-0,620229;0,324954;
0,937648;-0,641883;0,362595;
0,937748;-0,661159;0,39782;
0,937848;-0,67794;0,430482;
0,937948;-0,692126;0,460447;
0,938048;-0,703623;0,487597;
0,938148;-0,712353;0,511826;
0,938248;-0,71825;0,533043;
0,938348;-0,721261;0,551171;
0,938448;-0,721346;0,566149;
0,938548;-0,718477;0,577933;
0,938648;-0,712643;0,586492;
0,938748;-0,703845;0,591812;
0,938848;-0,692096;0,593895;
0,938948;-0,677426;0,592759;
0,939048;-0,659877;0,588438;
0,939148;-0,639503;0,58098;
0,939248;-0,616375;0,570449;
0,939348;-0,590573;0,556925;
0,939448;-0,562191;0,5405;
0,939548;-0,531337;0,521284;
0,939648;-0,498127;0,499396;
0,939727;-0,470153;0,480194;
0,939799;-0,443801;0,461581;
0,939852;-0,423617;0,447029;
0,939906;-0,402174;0,431322;
0,939957;-0,381713;0,416124;
0,940057;-0,34031;0,384817;
0,940157;-0,297311;0,35164;
0,940257;-0,252895;0,316785;
0,940357;-0,207241;0,280444;
0,940457;-0,16054;0,242824;
0,940557;-0,112984;0,204131;
0,940657;-0,0647726;0,164581;
0,940757;-0,0161045;0,124391;
0,940857;0,0328153;0,0837828;
0,940957;0,0817829;0,0429784;
0,941057;0,130593;0,00220188;
0,941157;0,17904;-0,0383245;
0,941257;0,226921;-0,0783786;
0,941357;0,274035;-0,117742;
0,941457;0,320185;-0,156199;
0,941557;0,365176;-0,19354;
0,941657;0,408821;-0,229559;
0,941757;0,450937;-0,264059;
0,941857;0,491349;-0,29685;
0,941957;0,529889;-0,327748;
0,942057;0,566396;-0,356584;
0,942157;0,600722;-0,383194;
0,942257;0,632725;-0,407428;
0,942357;0,662276;-0,429148;
0,942457;0,689256;-0,448228;
0,942557;0,713557;-0,464555;
0,942657;0,735085;-0,478029;
0,942757;0,753757;-0,488567;
0,942857;0,769504;-0,496099;
0,942957;0,782268;-0,500568;
0,943057;0,792009;-0,501937;
0,943157;0,798695;-0,500181;
0,943257;0,802313;-0,495292;
0,943357;0,80286;-0,487277;
0,943457;0,80035;-0,476159;
0,943557;0,794808;-0,461977;
0,943657;0,786275;-0,444786;
0,943757;0,774803;-0,424655;
0,943857;0,76046;-0,401668;
0,943957;0,743324;-0,375925;
0,944057;0,723488;-0,347537;
0,944157;0,701055;-0,316632;
0,944257;0,676141;-0,283349;
0,944357;0,648872;-0,247839;
0,944457;0,619384;-0,210266;
0,944557;0,587824;-0,170804;
0,944657;0,554348;-0,129635;
0,944757;0,519118;-0,0869542;
0,944857;0,482306;-0,0429615;
0,944957;0,44409;0,00213458;
0,945057;0,404651;0,0481197;
0,945157;0,36418;0,094774;
0,945257;0,322868;0,141874;
0,945357;0,280911;0,189193;
0,945457;0,238505;0,236501;
0,945557;0,19585;0,28357;
0,945657;0,153144;0,330169;
0,945757;0,110587;0,376071;
0,945857;0,0683736;0,42105;
0,945957;0,0266991;0,464883;
0,946057;-0,0142461;0,507354;
0,946157;-0,0542758;0,548249;
0,946257;-0,093209;0,587364;
0,946357;-0,130871;0,6245;
0,946457;-0,167093;0,659469;
0,946557;-0,201716;0,692091;
0,946657;-0,234587;0,722196;
0,946757;-0,265565;0,749626;
0,946857;-0,294516;0,774236;
0,946957;-0,321318;0,795891;
0,947057;-0,34586;0,814472;
0,947157;-0,368042;0,829871;
0,947257;-0,387776;0,841998;
0,947357;-0,404989;0,850776;
0,947457;-0,419616;0,856142;
0,947557;-0,431608;0,858051;
0,947657;-0,44093;0,856473;
0,947757;-0,447559;0,851393;
0,947857;-0,451484;0,842814;
0,947957;-0,452712;0,830752;
0,948057;-0,451258;0,815243;
0,948157;-0,447154;0,796336;
0,948257;-0,440445;0,774097;
0,948357;-0,431188;0,748608;
0,948457;-0,419452;0,719963;
0,948557;-0,40532;0,688273;
0,948657;-0,388885;0,653665;
0,948757;-0,370254;0,616275;
0,948857;-0,349541;0,576255;
0,948957;-0,326875;0,533768;
0,949057;-0,302391;0,48899;
0,949157;-0,276234;0,442105;
0,949257;-0,248558;0,39331;
0,949357;-0,219524;0,342807;
0,949457;-0,1893;0,29081;
0,949557;-0,158059;0,237538;
0,949657;-0,125979;0,183215;
0,949757;-0,0932436;0,12807;
0,949857;-0,0600387;0,0723394;
0,949957;-0,0265523;0,0162576;
0,950057;0,00702591;-0,0399368;
0,950157;0,0405058;-0,0960052;
0,950257;0,0736978;-0,15171;
0,950308;0,0901691;-0,179422;
